RegionCode,RegionName,CountryCode,CountryName,Year,Sex,SuicideCount,CauseSpecificDeathPercentage,StdDeathRate,DeathRatePer100K,Population,GDP,GDPPerCapita,GNI,GNIPerCapita,InflationRate,EmploymentPopulationRatio
AS,Asia,ISR,Israel,2017,Male,305,1.34669728,7.10386604,7.05722853,8713300.0,358000000000.0,41114.78171,333000000000.0,39140.0,0.259414975,62.779
AS,Asia,ISR,Israel,2017,Female,97,0.44195371,2.13022549,2.20883374,8713300.0,358000000000.0,41114.78171,333000000000.0,39140.0,0.259414975,62.779
AS,Asia,ISR,Israel,2018,Male,354,1.57873612,8.13359135,8.03215585,8882800.0,377000000000.0,42406.84543,369000000000.0,40040.0,0.79407566,62.865
AS,Asia,ISR,Israel,2018,Female,95,0.42959211,2.06772871,2.12267734,8882800.0,377000000000.0,42406.84543,369000000000.0,40040.0,0.79407566,62.865
AS,Asia,ISR,Israel,2019,Male,333,1.44732267,7.57377933,7.40978932,9054000.0,402000000000.0,44452.23256,397000000000.0,40460.0,0.849783128,62.576
AS,Asia,ISR,Israel,2019,Female,95,0.41311532,1.95900696,2.08334298,9054000.0,402000000000.0,44452.23256,397000000000.0,40460.0,0.849783128,62.576
AS,Asia,ISR,Israel,2020,Male,341,1.36837881,7.45011671,7.4526088,9215100.0,413000000000.0,44846.7916,397000000000.0,39700.0,-0.614412358,60.766
AS,Asia,ISR,Israel,2020,Female,96,0.40206056,2.00909508,2.06917144,9215100.0,413000000000.0,44846.7916,397000000000.0,39700.0,-0.614412358,60.766
AS,Asia,ISR,Israel,2021,Male,299,1.1600388,6.31444804,6.33903804,9371400.0,489000000000.0,52129.51596,462000000000.0,43460.0,1.510200477,60.274
AS,Asia,ISR,Israel,2021,Female,97,0.38804657,2.09884999,2.08397473,9371400.0,489000000000.0,52129.51596,462000000000.0,43460.0,1.510200477,60.274
CSA,Central and South America,MEX,Mexico,2005,Male,3572,1.31209686,7.43209792,6.89085121,105442402.0,918000000000.0,8702.114481,898000000000.0,13110.0,3.988057146,58.089
CSA,Central and South America,MEX,Mexico,2005,Female,735,0.33171612,1.34882356,1.35688086,105442402.0,918000000000.0,8702.114481,898000000000.0,13110.0,3.988057146,58.089
CSA,Central and South America,MEX,Mexico,2006,Male,3553,1.30015076,7.25754113,6.75625605,106886790.0,1020000000000.0,9545.286725,980000000000.0,14320.0,3.629467624,58.813
CSA,Central and South America,MEX,Mexico,2006,Female,713,0.32426778,1.28035322,1.29702729,106886790.0,1020000000000.0,9545.286725,980000000000.0,14320.0,3.629467624,58.813
CSA,Central and South America,MEX,Mexico,2006,Unknown,1,0.71428571,0.0,0.0,106886790.0,1020000000000.0,9545.286725,980000000000.0,14320.0,3.629467624,58.813
CSA,Central and South America,MEX,Mexico,2007,Male,3546,1.27762145,7.13209812,6.64275363,108302973.0,1100000000000.0,10178.44224,1060000000000.0,14850.0,3.966849055,58.819
CSA,Central and South America,MEX,Mexico,2007,Female,763,0.34006026,1.36195846,1.36765248,108302973.0,1100000000000.0,10178.44224,1060000000000.0,14850.0,3.966849055,58.819
CSA,Central and South America,MEX,Mexico,2007,Unknown,1,0.64102564,0.0,0.0,108302973.0,1100000000000.0,10178.44224,1060000000000.0,14850.0,3.966849055,58.819
CSA,Central and South America,MEX,Mexico,2008,Male,3807,1.27379371,7.46639614,7.02395219,109684489.0,1160000000000.0,10589.95187,1130000000000.0,15570.0,5.124982746,58.395
CSA,Central and South America,MEX,Mexico,2008,Female,861,0.36283339,1.49893597,1.52079792,109684489.0,1160000000000.0,10589.95187,1130000000000.0,15570.0,5.124982746,58.395
CSA,Central and South America,MEX,Mexico,2009,Male,4087,1.32819,7.86884779,7.42808169,111049428.0,943000000000.0,8495.653081,1030000000000.0,15210.0,5.297355842,57.401
CSA,Central and South America,MEX,Mexico,2009,Female,972,0.39992759,1.65693949,1.69211362,111049428.0,943000000000.0,8495.653081,1030000000000.0,15210.0,5.297355842,57.401
CSA,Central and South America,MEX,Mexico,2010,Male,3996,1.2337103,7.49189826,7.15798277,112532401.0,1110000000000.0,9823.164076,1080000000000.0,15980.0,4.156727227,57.269
CSA,Central and South America,MEX,Mexico,2010,Female,903,0.35498632,1.51508438,1.54975759,112532401.0,1110000000000.0,9823.164076,1080000000000.0,15980.0,4.156727227,57.269
CSA,Central and South America,MEX,Mexico,2011,Male,4526,1.3958839,8.26881625,7.99513523,114150481.0,1230000000000.0,10766.60994,1120000000000.0,17170.0,3.407378246,57.434
CSA,Central and South America,MEX,Mexico,2011,Female,1076,0.42712481,1.76645909,1.82107301,114150481.0,1230000000000.0,10766.60994,1120000000000.0,17170.0,3.407378246,57.434
CSA,Central and South America,MEX,Mexico,2011,Unknown,2,0.39525692,0.0,0.0,114150481.0,1230000000000.0,10766.60994,1120000000000.0,17170.0,3.407378246,57.434
CSA,Central and South America,MEX,Mexico,2012,Male,4357,1.32238278,7.82020779,7.5938569,115755909.0,1260000000000.0,10842.73309,1230000000000.0,17790.0,4.111509811,58.252
CSA,Central and South America,MEX,Mexico,2012,Female,1053,0.40834212,1.72693639,1.75796416,115755909.0,1260000000000.0,10842.73309,1230000000000.0,17790.0,4.111509811,58.252
CSA,Central and South America,MEX,Mexico,2012,Unknown,1,0.21141649,0.0,0.0,115755909.0,1260000000000.0,10842.73309,1230000000000.0,17790.0,4.111509811,58.252
EU,Europe,ITA,Italy,2015,Male,3105,1.01011087,7.55384414,10.53293746,60730582.0,1840000000000.0,30242.38614,2000000000000.0,36640.0,0.0387904,43.143
EU,Europe,ITA,Italy,2015,Female,884,0.26103184,2.01660238,2.82865282,60730582.0,1840000000000.0,30242.38614,2000000000000.0,36640.0,0.0387904,43.143
EU,Europe,ITA,Italy,2016,Male,3039,1.02094637,7.39628272,10.31882381,60627498.0,1880000000000.0,30960.73151,1940000000000.0,40040.0,-0.094016657,43.713
EU,Europe,ITA,Italy,2016,Female,831,0.25934873,1.84959338,2.665472,60627498.0,1880000000000.0,30960.73151,1940000000000.0,40040.0,-0.094016657,43.713
EU,Europe,ITA,Italy,2017,Male,3077,0.99069194,7.56082152,10.45294723,60536709.0,1960000000000.0,32406.72032,1900000000000.0,41810.0,1.226533166,44.226
EU,Europe,ITA,Italy,2017,Female,863,0.25380636,1.96596296,2.77491649,60536709.0,1960000000000.0,32406.72032,1900000000000.0,41810.0,1.226533166,44.226
EU,Europe,ITA,Italy,2018,Male,2915,0.96211289,7.13162632,10.0021164,60421760.0,2090000000000.0,34622.16967,2050000000000.0,43510.0,1.137487636,44.623
EU,Europe,ITA,Italy,2018,Female,874,0.26487979,2.09300188,2.84381264,60421760.0,2090000000000.0,34622.16967,2050000000000.0,43510.0,1.137487636,44.623
EU,Europe,ITA,Italy,2019,Male,2902,0.9435588,7.13593362,10.0213546,59729081.0,2010000000000.0,33673.75096,2090000000000.0,46160.0,0.611246944,44.926
EU,Europe,ITA,Italy,2019,Female,824,0.24678269,1.9116341,2.70335088,59729081.0,2010000000000.0,33673.75096,2090000000000.0,46160.0,0.611246944,44.926
EU,Europe,ITA,Italy,2020,Male,2923,0.80598464,6.99359752,10.09387128,59438851.0,1900000000000.0,31922.91916,1930000000000.0,43700.0,-0.137707574,44.066
EU,Europe,ITA,Italy,2020,Female,789,0.20564976,1.78031374,2.58852365,59438851.0,1900000000000.0,31922.91916,1930000000000.0,43700.0,-0.137707574,44.066
CSA,Central and South America,MEX,Mexico,2013,Male,4701,1.41295919,8.32509798,8.08770492,117290686.0,1330000000000.0,11317.49106,1270000000000.0,17800.0,3.806390697,58.054
CSA,Central and South America,MEX,Mexico,2013,Female,1050,0.3991591,1.6950719,1.72976486,117290686.0,1330000000000.0,11317.49106,1270000000000.0,17800.0,3.806390697,58.054
CSA,Central and South America,MEX,Mexico,2013,Unknown,3,0.81081081,0.0,0.0,117290686.0,1330000000000.0,11317.49106,1270000000000.0,17800.0,3.806390697,58.054
CSA,Central and South America,MEX,Mexico,2014,Male,4984,1.45406593,8.67407324,8.4669986,118755887.0,1360000000000.0,11490.02169,1310000000000.0,18530.0,4.018616081,57.587
CSA,Central and South America,MEX,Mexico,2014,Female,1231,0.44752245,1.96252626,2.00190912,118755887.0,1360000000000.0,11490.02169,1310000000000.0,18530.0,4.018616081,57.587
EU,Europe,MDA,Republic of Moldova,1997,Male,512,2.363586,30.09109586,29.2676123,2936413.0,1930081169.0,657.2921346,1847404781.0,3220.0,11.77283245,55.009
EU,Europe,MDA,Republic of Moldova,1997,Female,114,0.55396278,5.84711574,5.98477348,2936413.0,1930081169.0,657.2921346,1847404781.0,3220.0,11.77283245,55.009
EU,Europe,MDA,Republic of Moldova,1998,Male,456,2.22005842,27.68275454,26.07679731,2935227.0,1698717505.0,578.7346276,1695661915.0,3010.0,7.695765175,53.898
EU,Europe,MDA,Republic of Moldova,1998,Female,119,0.61397173,5.66963757,6.24983259,2935227.0,1698717505.0,578.7346276,1695661915.0,3010.0,7.695765175,53.898
EU,Europe,MDA,Republic of Moldova,1999,Male,482,2.25549836,28.1561538,27.60870786,2930622.0,1170782957.0,399.4998186,1492937778.0,2980.0,39.25598069,53.285
EU,Europe,MDA,Republic of Moldova,1999,Female,97,0.48636181,4.72719055,5.10210791,2930622.0,1170782957.0,399.4998186,1492937778.0,2980.0,39.25598069,53.285
EU,Europe,MDA,Republic of Moldova,2000,Male,466,2.2020603,26.77362947,26.74264792,2924668.0,1288429392.0,440.538684,1421447255.0,3170.0,31.29930158,54.794
EU,Europe,MDA,Republic of Moldova,2000,Female,78,0.38879474,3.70170977,4.11163186,2924668.0,1288429392.0,440.538684,1421447255.0,3170.0,31.29930158,54.794
EU,Europe,MDA,Republic of Moldova,2001,Male,523,2.53146176,29.66904712,30.07335484,2918135.0,1480673594.0,507.4040763,1462434749.0,3520.0,9.764662858,53.679
EU,Europe,MDA,Republic of Moldova,2001,Female,99,0.50988875,4.84978135,5.23150465,2918135.0,1480673594.0,507.4040763,1462434749.0,3520.0,9.764662858,53.679
EU,Europe,MDA,Republic of Moldova,2002,Male,484,2.24927967,27.06263969,27.88934155,2911385.0,1661818168.0,570.7998662,1709523909.0,3940.0,5.301243903,53.306
EU,Europe,MDA,Republic of Moldova,2002,Female,99,0.48684534,4.67821676,5.24466633,2911385.0,1661818168.0,570.7998662,1709523909.0,3940.0,5.301243903,53.306
EU,Europe,MDA,Republic of Moldova,2003,Male,529,2.40717146,29.75084685,30.56282394,2903198.0,1980907435.0,682.319096,2059597733.0,4350.0,11.74607921,53.597
EU,Europe,MDA,Republic of Moldova,2003,Female,91,0.43121831,4.04086874,4.83524822,2903198.0,1980907435.0,682.319096,2059597733.0,4350.0,11.74607921,53.597
EU,Europe,MDA,Republic of Moldova,2004,Male,506,2.32365907,27.48094777,29.30560768,2896023.0,2598249556.0,897.1784947,2630406312.0,4880.0,12.52427684,51.599
EU,Europe,MDA,Republic of Moldova,2004,Female,97,0.48763322,4.56738188,5.16695937,2896023.0,2598249556.0,897.1784947,2630406312.0,4880.0,12.52427684,51.599
EU,Europe,MDA,Republic of Moldova,2005,Male,532,2.27768977,28.23464623,30.89242526,2888985.0,2988342907.0,1034.391977,3233490753.0,5420.0,11.95918372,51.724
EU,Europe,MDA,Republic of Moldova,2005,Female,99,0.46409151,4.46010367,5.28540662,2888985.0,2988342907.0,1034.391977,3233490753.0,5420.0,11.95918372,51.724
EU,Europe,MDA,Republic of Moldova,2006,Male,541,2.39168877,29.49065602,31.4509467,2880967.0,3408255451.0,1183.024814,3682543306.0,5790.0,12.77775578,55.615
EU,Europe,MDA,Republic of Moldova,2006,Female,96,0.46790466,4.41275451,5.14725989,2880967.0,3408255451.0,1183.024814,3682543306.0,5790.0,12.77775578,55.615
EU,Europe,MDA,Republic of Moldova,2007,Male,482,2.160563,25.44343638,28.03554582,2874299.0,4401173152.0,1531.216186,4131589701.0,6030.0,12.36716684,57.232
EU,Europe,MDA,Republic of Moldova,2007,Female,80,0.38570946,3.70523619,4.30648384,2874299.0,4401173152.0,1531.216186,4131589701.0,6030.0,12.36716684,57.232
EU,Europe,MDA,Republic of Moldova,2008,Male,517,2.36429323,27.28753663,30.12478186,2868833.0,6054824248.0,2110.553054,5360835664.0,6660.0,12.78304726,58.339
EU,Europe,MDA,Republic of Moldova,2008,Female,103,0.51292266,4.66482016,5.55581627,2868833.0,6054824248.0,2110.553054,5360835664.0,6660.0,12.78304726,58.339
EU,Europe,MDA,Republic of Moldova,2009,Male,556,2.49394456,28.88064986,32.43478479,2865213.0,5439434272.0,1898.439757,5596703563.0,6100.0,-0.062718597,58.857
EU,Europe,MDA,Republic of Moldova,2009,Female,95,0.47871,4.39976148,5.13126588,2865213.0,5439434272.0,1898.439757,5596703563.0,6100.0,-0.062718597,58.857
EU,Europe,MDA,Republic of Moldova,2010,Male,579,2.49450691,29.7389582,33.80463258,2862354.0,6974982370.0,2436.799351,6800055297.0,6790.0,7.483850864,61.488
EU,Europe,MDA,Republic of Moldova,2010,Female,97,0.47502449,4.50438796,5.24533571,2862354.0,6974982370.0,2436.799351,6800055297.0,6790.0,7.483850864,61.488
AS,Asia,JOR,Jordan,2008,Male,5,0.06052536,0.2513904,0.14883672,6632873.0,22658715989.0,3416.123901,20362121483.0,9640.0,13.971231,34.484
AS,Asia,JOR,Jordan,2008,Female,1,0.01640958,0.02157382,0.03127847,6632873.0,22658715989.0,3416.123901,20362121483.0,9640.0,13.971231,34.484
AS,Asia,JOR,Jordan,2009,Male,13,0.15135639,0.39949826,0.36896232,6780493.0,24537876056.0,3618.892617,23325280844.0,9940.0,-0.739069743,34.927
AS,Asia,JOR,Jordan,2009,Female,1,0.01608234,0.02264711,0.0296748,6780493.0,24537876056.0,3618.892617,23325280844.0,9940.0,-0.739069743,34.927
EU,Europe,MDA,Republic of Moldova,2011,Male,430,2.08111509,22.35467066,25.11806219,2860699.0,8414352020.0,2941.362241,7804616228.0,7310.0,7.687251034,62.664
EU,Europe,MDA,Republic of Moldova,2011,Female,72,0.38736751,3.28566014,3.89595632,2860699.0,8414352020.0,2941.362241,7804616228.0,7310.0,7.687251034,62.664
AS,Asia,JOR,Jordan,2010,Male,16,0.17857143,0.47978905,0.43202271,6931258.0,27133804225.0,3914.701231,25592556025.0,9830.0,4.845518759,34.563
AS,Asia,JOR,Jordan,2010,Female,3,0.0443066,0.06401014,0.08431627,6931258.0,27133804225.0,3914.701231,25592556025.0,9830.0,4.845518759,34.563
AS,Asia,JOR,Jordan,2011,Male,16,0.16505055,0.48406437,0.41019309,7109980.0,29524149155.0,4152.493981,27766547043.0,10040.0,4.162441629,33.969
AS,Asia,JOR,Jordan,2011,Female,3,0.04167824,0.09948743,0.07973939,7109980.0,29524149155.0,4152.493981,27766547043.0,10040.0,4.162441629,33.969
EU,Europe,MDA,Republic of Moldova,2012,Male,469,2.24972418,24.0461389,27.39428377,2860324.0,8709138635.0,3044.808432,8968494800.0,7960.0,4.546334274,63.371
EU,Europe,MDA,Republic of Moldova,2012,Female,102,0.54507562,4.92905808,5.52102509,2860324.0,8709138635.0,3044.808432,8968494800.0,7960.0,4.546334274,63.371
AS,Asia,JOR,Jordan,2012,Male,23,0.22938067,0.59052982,0.5594739,7211863.0,31634561690.0,4386.461819,30120594697.0,10180.0,4.515229567,33.364
AS,Asia,JOR,Jordan,2012,Female,8,0.1062417,0.20075443,0.20105766,7211863.0,31634561690.0,4386.461819,30120594697.0,10180.0,4.515229567,33.364
EU,Europe,MDA,Republic of Moldova,2013,Male,487,2.45019119,24.67984041,28.44749131,2859558.0,9496717876.0,3321.043978,10360127536.0,9070.0,4.597878974,64.017
EU,Europe,MDA,Republic of Moldova,2013,Female,89,0.48944127,4.13971372,4.81956418,2859558.0,9496717876.0,3321.043978,10360127536.0,9070.0,4.597878974,64.017
AS,Asia,JOR,Jordan,2015,Male,7,0.06429096,0.15830214,0.14914529,9494246.0,38587017887.0,4064.25301,36645221073.0,9130.0,-0.87685136,32.734
AS,Asia,JOR,Jordan,2015,Female,1,0.01204529,0.01829929,0.0218667,9494246.0,38587017887.0,4064.25301,36645221073.0,9130.0,-0.87685136,32.734
EU,Europe,MDA,Republic of Moldova,2014,Male,498,2.41677181,25.21895636,29.10791262,2857815.0,9399833207.0,3289.167846,10658052137.0,9490.0,5.088785546,68.266
EU,Europe,MDA,Republic of Moldova,2014,Female,83,0.43943244,3.73817194,4.49737256,2857815.0,9399833207.0,3289.167846,10658052137.0,9490.0,5.088785546,68.266
AS,Asia,JOR,Jordan,2016,Male,9,0.08412787,0.17861075,0.18607601,9964656.0,39892551127.0,4003.404746,38173997610.0,8990.0,-0.778430463,32.988
AS,Asia,JOR,Jordan,2016,Female,2,0.02488181,0.04066771,0.04239486,9964656.0,39892551127.0,4003.404746,38173997610.0,8990.0,-0.778430463,32.988
AS,Asia,JOR,Jordan,2017,Male,10,0.09473285,0.22408933,0.20190713,10215381.0,41608435915.0,4073.116403,40069457312.0,9580.0,3.323894476,32.94
AS,Asia,JOR,Jordan,2017,Female,4,0.04955401,0.09819762,0.08276316,10215381.0,41608435915.0,4073.116403,40069457312.0,9580.0,3.323894476,32.94
AS,Asia,JOR,Jordan,2018,Male,10,0.10992635,0.19474545,0.19827575,10459865.0,43370860704.0,4146.407311,42817287050.0,9770.0,4.462311085,32.026
AS,Asia,JOR,Jordan,2018,Female,2,0.0286123,0.03878542,0.0406352,10459865.0,43370860704.0,4146.407311,42817287050.0,9770.0,4.462311085,32.026
EU,Europe,MNE,Montenegro,2007,Male,89,2.91994751,25.39205861,28.86311748,615875.0,3680711744.0,5976.394145,3151309981.0,12610.0,4.347122157,39.369
EU,Europe,MNE,Montenegro,2007,Female,32,1.09177755,7.36441459,10.06805375,615875.0,3680711744.0,5976.394145,3151309981.0,12610.0,4.347122157,39.369
EU,Europe,MNE,Montenegro,2008,Male,80,2.6818639,23.34465423,25.82419533,616969.0,4545674528.0,7367.751909,3989144823.0,14020.0,8.758727696,40.373
EU,Europe,MNE,Montenegro,2008,Female,46,1.68807339,11.13070239,14.41924907,616969.0,4545674528.0,7367.751909,3989144823.0,14020.0,8.758727696,40.373
EU,Europe,MNE,Montenegro,2009,Male,77,2.5564409,21.07487348,24.73831998,618294.0,4159330370.0,6727.107767,4166344948.0,13050.0,3.466723732,39.512
EU,Europe,MNE,Montenegro,2009,Female,30,1.05115627,7.25741822,9.36686254,618294.0,4159330370.0,6727.107767,4166344948.0,13050.0,3.466723732,39.512
EU,Europe,NLD,Netherlands,1991,Male,1033,1.5492134,12.3020123,13.86614406,15069798.0,328000000000.0,21732.23076,314000000000.0,19670.0,3.158200415,53.472
EU,Europe,NLD,Netherlands,1991,Female,578,0.91341519,6.40885042,7.58550093,15069798.0,328000000000.0,21732.23076,314000000000.0,19670.0,3.158200415,53.472
EU,Europe,NLD,Netherlands,1992,Male,1041,1.57098877,12.1964158,13.8655798,15184166.0,363000000000.0,23904.03742,350000000000.0,20230.0,3.183581818,54.794
EU,Europe,NLD,Netherlands,1992,Female,546,0.85818022,6.01788432,7.11280174,15184166.0,363000000000.0,23904.03742,350000000000.0,20230.0,3.183581818,54.794
EU,Europe,NLD,Netherlands,1993,Male,1020,1.45956156,11.95047672,13.49099278,15290368.0,354000000000.0,23122.41077,360000000000.0,20980.0,2.584184487,54.483
EU,Europe,NLD,Netherlands,1993,Female,535,0.78779579,5.76302906,6.92126575,15290368.0,354000000000.0,23122.41077,360000000000.0,20980.0,2.584184487,54.483
EU,Europe,NLD,Netherlands,1994,Male,1084,1.61723459,12.48827682,14.25059487,15382838.0,379000000000.0,24646.31431,382000000000.0,22070.0,2.801524633,54.673
EU,Europe,NLD,Netherlands,1994,Female,500,0.75252472,5.50087439,6.42995846,15382838.0,379000000000.0,24646.31431,382000000000.0,22070.0,2.801524633,54.673
EU,Europe,NLD,Netherlands,1995,Male,1000,1.46550208,11.48044778,13.08061584,15459006.0,452000000000.0,29258.13435,419000000000.0,23310.0,1.923220035,54.961
EU,Europe,NLD,Netherlands,1995,Female,511,0.75772179,5.53863249,6.53946072,15459006.0,452000000000.0,29258.13435,419000000000.0,23310.0,1.923220035,54.961
EU,Europe,NLD,Netherlands,1996,Male,1043,1.51141897,11.86829026,13.58161339,15530498.0,450000000000.0,29006.80945,454000000000.0,24510.0,1.949367132,55.877
EU,Europe,NLD,Netherlands,1996,Female,534,0.77895935,5.66936263,6.80168131,15530498.0,450000000000.0,29006.80945,454000000000.0,24510.0,1.949367132,55.877
EU,Europe,NLD,Netherlands,1997,Male,1042,1.54962672,12.02048831,13.5002073,15610650.0,417000000000.0,26700.53713,459000000000.0,25920.0,2.109245627,57.582
EU,Europe,NLD,Netherlands,1997,Female,530,0.7732598,5.6410314,6.71549124,15610650.0,417000000000.0,26700.53713,459000000000.0,25920.0,2.109245627,57.582
EU,Europe,NLD,Netherlands,1998,Male,1002,1.46901435,11.37566215,12.90123218,15707209.0,438000000000.0,27885.80838,437000000000.0,27210.0,1.959136323,58.982
EU,Europe,NLD,Netherlands,1998,Female,517,0.74632252,5.33192798,6.510925,15707209.0,438000000000.0,27885.80838,437000000000.0,27210.0,1.959136323,58.982
EU,Europe,NLD,Netherlands,1999,Male,1016,1.47520037,11.33598126,12.99265966,15812088.0,447000000000.0,28272.64325,445000000000.0,29130.0,2.157179181,60.218
EU,Europe,NLD,Netherlands,1999,Female,503,0.70236682,5.37186771,6.29355755,15812088.0,447000000000.0,28272.64325,445000000000.0,29130.0,2.157179181,60.218
AS,Asia,JPN,Japan,2015,Male,16206,2.43075294,20.95671616,26.55730593,127141000.0,4440000000000.0,34960.63938,5010000000000.0,42510.0,0.795279631,57.483
AS,Asia,JPN,Japan,2015,Female,6954,1.11489298,8.05944808,10.8155115,127141000.0,4440000000000.0,34960.63938,5010000000000.0,42510.0,0.795279631,57.483
AS,Asia,JPN,Japan,2016,Male,14646,2.17063639,19.31941275,24.06238951,127076000.0,5000000000000.0,39375.47316,4890000000000.0,42010.0,-0.127258844,58.112
AS,Asia,JPN,Japan,2016,Female,6382,1.00819096,7.45193738,9.94801856,127076000.0,5000000000000.0,39375.47316,4890000000000.0,42010.0,-0.127258844,58.112
AS,Asia,JPN,Japan,2017,Male,14340,2.07620573,19.02679413,23.63382951,126972000.0,4930000000000.0,38834.05293,4940000000000.0,42980.0,0.484199796,58.736
AS,Asia,JPN,Japan,2017,Female,6139,0.94487728,7.36568265,9.59627566,126972000.0,4930000000000.0,38834.05293,4940000000000.0,42980.0,0.484199796,58.736
AS,Asia,JPN,Japan,2018,Male,13853,1.98144,18.44271082,22.91460321,126811000.0,5040000000000.0,39751.1331,5300000000000.0,43750.0,0.989094598,59.932
AS,Asia,JPN,Japan,2018,Female,6191,0.93331846,7.62747292,9.70933367,126811000.0,5040000000000.0,39751.1331,5300000000000.0,43750.0,0.989094598,59.932
AS,Asia,JPN,Japan,2019,Male,13673,1.93279532,18.35405179,22.70959387,126633000.0,5120000000000.0,40415.95676,5320000000000.0,43930.0,0.468776159,60.553
AS,Asia,JPN,Japan,2019,Female,5762,0.85531238,7.25885512,9.07071001,126633000.0,5120000000000.0,40415.95676,5320000000000.0,43930.0,0.468776159,60.553
EU,Europe,NLD,Netherlands,2000,Male,1000,1.45405901,11.08765042,12.69343848,15925513.0,417000000000.0,26214.49855,448000000000.0,31690.0,2.360522338,61.796
EU,Europe,NLD,Netherlands,2000,Female,501,0.69821891,5.10280793,6.22559235,15925513.0,417000000000.0,26214.49855,448000000000.0,31690.0,2.360522338,61.796
AS,Asia,JPN,Japan,2020,Male,13594,1.92322384,18.63792112,22.65559506,126261000.0,5060000000000.0,40040.76551,5170000000000.0,43200.0,-0.024995834,60.209
AS,Asia,JPN,Japan,2020,Female,6658,0.9998183,8.84636168,10.50221935,126261000.0,5060000000000.0,40040.76551,5170000000000.0,43200.0,-0.024995834,60.209
AS,Asia,JPN,Japan,2021,Male,13510,1.83027362,18.7256844,22.63487997,125681593.0,5030000000000.0,40058.53733,5490000000000.0,44910.0,-0.233352779,60.362
AS,Asia,JPN,Japan,2021,Female,6789,0.9674868,9.27159462,10.76016228,125681593.0,5030000000000.0,40058.53733,5490000000000.0,44910.0,-0.233352779,60.362
EU,Europe,NLD,Netherlands,2001,Male,1010,1.47835888,10.9488399,12.71894371,16046180.0,432000000000.0,26896.54811,431000000000.0,32330.0,4.155841272,62.819
EU,Europe,NLD,Netherlands,2001,Female,464,0.64392573,4.81331045,5.7246712,16046180.0,432000000000.0,26896.54811,431000000000.0,32330.0,4.155841272,62.819
EU,Europe,NLD,Netherlands,2002,Male,1063,1.54062437,11.49452519,13.29794055,16148929.0,474000000000.0,29343.245,426000000000.0,33470.0,3.287531047,63.226
EU,Europe,NLD,Netherlands,2002,Female,507,0.69114059,5.07429946,6.21688467,16148929.0,474000000000.0,29343.245,426000000000.0,33470.0,3.287531047,63.226
EU,Europe,NLD,Netherlands,2003,Male,1018,1.47510578,10.90696315,12.67636554,16225302.0,580000000000.0,35750.97466,492000000000.0,33700.0,2.09199839,62.425
EU,Europe,NLD,Netherlands,2003,Female,484,0.66370468,4.74051645,5.90632135,16225302.0,580000000000.0,35750.97466,492000000000.0,33700.0,2.09199839,62.425
EU,Europe,NLD,Netherlands,2004,Male,1022,1.5401076,10.90342753,12.68628087,16281779.0,658000000000.0,40436.61823,596000000000.0,35280.0,1.263647392,61.882
EU,Europe,NLD,Netherlands,2004,Female,492,0.70091461,4.82031655,5.98115753,16281779.0,658000000000.0,40436.61823,596000000000.0,35280.0,1.263647392,61.882
EU,Europe,NLD,Netherlands,2005,Male,1074,1.61839607,11.41619057,13.30564009,16319868.0,685000000000.0,41994.71353,685000000000.0,36980.0,1.688130179,59.707
EU,Europe,NLD,Netherlands,2005,Female,500,0.71387778,5.0250549,6.06189559,16319868.0,685000000000.0,41994.71353,685000000000.0,36980.0,1.688130179,59.707
EU,Europe,NLD,Netherlands,2006,Male,1046,1.60198487,11.11698292,12.94068859,16346101.0,734000000000.0,44900.93814,740000000000.0,40720.0,1.101501065,60.401
EU,Europe,NLD,Netherlands,2006,Female,479,0.68352407,4.81341828,5.79677873,16346101.0,734000000000.0,44900.93814,740000000000.0,40720.0,1.101501065,60.401
EU,Europe,NLD,Netherlands,2007,Male,944,1.45685757,9.88932641,11.65389799,16381696.0,849000000000.0,51799.20855,796000000000.0,43450.0,1.613858598,61.862
EU,Europe,NLD,Netherlands,2007,Female,410,0.60095273,4.05869415,4.95085252,16381696.0,849000000000.0,51799.20855,796000000000.0,43450.0,1.613858598,61.862
AS,Asia,KAZ,Kazakhstan,2015,Male,2343,3.28201824,28.42286274,27.63459866,17542806.0,184000000000.0,10510.77032,200000000000.0,21760.0,6.665776115,66.957
AS,Asia,KAZ,Kazakhstan,2015,Female,530,0.88866533,5.95450231,5.84626056,17542806.0,184000000000.0,10510.77032,200000000000.0,21760.0,6.665776115,66.957
AS,Asia,KAZ,Kazakhstan,2016,Male,2116,2.97701117,25.32298325,24.53971081,17794055.0,137000000000.0,7714.841844,156000000000.0,21490.0,14.54602379,66.841
AS,Asia,KAZ,Kazakhstan,2016,Female,457,0.75972936,5.06049889,4.96652945,17794055.0,137000000000.0,7714.841844,156000000000.0,21490.0,14.54602379,66.841
EU,Europe,NLD,Netherlands,2008,Male,991,1.52691751,10.28663666,12.18307561,16445593.0,952000000000.0,57879.94376,850000000000.0,44180.0,2.486501983,62.926
EU,Europe,NLD,Netherlands,2008,Female,448,0.6378677,4.35564566,5.39021356,16445593.0,952000000000.0,57879.94376,850000000000.0,44180.0,2.486501983,62.926
AS,Asia,KAZ,Kazakhstan,2017,Male,2166,3.13440611,25.85080134,24.81131488,18037776.0,167000000000.0,9247.580679,145000000000.0,22160.0,7.440004373,66.789
